AGS,Altersgruppe,Name,GueltigAb,GueltigBis,Einwohner,männlich,weiblich
09178,A60-A79,LK Freising,2021-08-27,2222-12-31,31475,15391,16084
09178,A80+,LK Freising,2021-08-27,2222-12-31,8850,3609,5241
09178,unbekannt,LK Freising,2020-01-01,2222-12-31,0,0,0
09179,A00+,LK Fürstenfeldbruck,2020-01-01,2020-10-07,219320,,
09179,A00+,LK Fürstenfeldbruck,2020-10-08,2021-08-26,219311,,
09179,A00+,LK Fürstenfeldbruck,2021-08-27,2222-12-31,218740,107436,111304
09179,A00-A04,LK Fürstenfeldbruck,2021-08-27,2222-12-31,10988,5632,5356
09179,A05-A14,LK Fürstenfeldbruck,2021-08-27,2222-12-31,21350,10958,10392
09179,A15-A34,LK Fürstenfeldbruck,2021-08-27,2222-12-31,46949,24374,22575
09179,A35-A59,LK Fürstenfeldbruck,2021-08-27,2222-12-31,78121,39014,39107
09179,A60-A79,LK Fürstenfeldbruck,2021-08-27,2222-12-31,45544,21007,24537
09179,A80+,LK Fürstenfeldbruck,2021-08-27,2222-12-31,15788,6451,9337
09179,unbekannt,LK Fürstenfeldbruck,2020-01-01,2222-12-31,0,0,0
09180,A00+,LK Garmisch-Partenkirchen,2020-01-01,2020-10-07,88467,,
09180,A00+,LK Garmisch-Partenkirchen,2020-10-08,2021-08-26,88424,,
09180,A00+,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,88279,42776,45503
09180,A00-A04,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,4014,2098,1916
09180,A05-A14,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,7283,3749,3534
09180,A15-A34,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,18674,9752,8922
09180,A35-A59,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,30041,14625,15416
09180,A60-A79,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,20671,9522,11149
09180,A80+,LK Garmisch-Partenkirchen,2021-08-27,2222-12-31,7596,3030,4566
09180,unbekannt,LK Garmisch-Partenkirchen,2020-01-01,2222-12-31,0,0,0
09181,A00+,LK Landsberg a.Lech,2020-01-01,2020-10-07,120071,,
09181,A00+,LK Landsberg a.Lech,2020-10-08,2021-08-26,120302,,
09181,A00+,LK Landsberg a.Lech,2021-08-27,2222-12-31,121019,60383,60636
09181,A00-A04,LK Landsberg a.Lech,2021-08-27,2222-12-31,5934,3014,2920
09181,A05-A14,LK Landsberg a.Lech,2021-08-27,2222-12-31,11763,5998,5765
09181,A15-A34,LK Landsberg a.Lech,2021-08-27,2222-12-31,26327,14034,12293
09181,A35-A59,LK Landsberg a.Lech,2021-08-27,2222-12-31,43857,21838,22019
09181,A60-A79,LK Landsberg a.Lech,2021-08-27,2222-12-31,25590,12399,13191
09181,A80+,LK Landsberg a.Lech,2021-08-27,2222-12-31,7548,3100,4448
09181,unbekannt,LK Landsberg a.Lech,2020-01-01,2222-12-31,0,0,0
09182,A00+,LK Miesbach,2020-01-01,2020-10-07,99726,,
09182,A00+,LK Miesbach,2020-10-08,2021-08-26,100010,,
09182,A00+,LK Miesbach,2021-08-27,2222-12-31,100183,48994,51189
09182,A00-A04,LK Miesbach,2021-08-27,2222-12-31,4698,2411,2287
09182,A05-A14,LK Miesbach,2021-08-27,2222-12-31,9195,4763,4432
09182,A15-A34,LK Miesbach,2021-08-27,2222-12-31,20992,10917,10075
09182,A35-A59,LK Miesbach,2021-08-27,2222-12-31,35771,17516,18255
09182,A60-A79,LK Miesbach,2021-08-27,2222-12-31,21958,10322,11636
09182,A80+,LK Miesbach,2021-08-27,2222-12-31,7569,3065,4504
09182,unbekannt,LK Miesbach,2020-01-01,2222-12-31,0,0,0
09183,A00+,LK Mühldorf a.Inn,2020-01-01,2020-10-07,115250,,
09183,A00+,LK Mühldorf a.Inn,2020-10-08,2021-08-26,115872,,
09183,A00+,LK Mühldorf a.Inn,2021-08-27,2222-12-31,116483,58854,57629
09183,A00-A04,LK Mühldorf a.Inn,2021-08-27,2222-12-31,5870,3026,2844
09183,A05-A14,LK Mühldorf a.Inn,2021-08-27,2222-12-31,10967,5726,5241
09183,A15-A34,LK Mühldorf a.Inn,2021-08-27,2222-12-31,26802,14209,12593
09183,A35-A59,LK Mühldorf a.Inn,2021-08-27,2222-12-31,41003,21144,19859
09183,A60-A79,LK Mühldorf a.Inn,2021-08-27,2222-12-31,24791,12035,12756
09183,A80+,LK Mühldorf a.Inn,2021-08-27,2222-12-31,7050,2714,4336
09183,unbekannt,LK Mühldorf a.Inn,2020-01-01,2222-12-31,0,0,0
09184,A00+,LK München,2020-01-01,2020-10-07,348871,,
09184,A00+,LK München,2020-10-08,2021-08-26,350473,,
09184,A00+,LK München,2021-08-27,2222-12-31,349685,173797,175888
09184,A00-A04,LK München,2021-08-27,2222-12-31,16910,8597,8313
09184,A05-A14,LK München,2021-08-27,2222-12-31,36226,18577,17649
09184,A15-A34,LK München,2021-08-27,2222-12-31,78037,41771,36266
09184,A35-A59,LK München,2021-08-27,2222-12-31,126169,62970,63199
09184,A60-A79,LK München,2021-08-27,2222-12-31,67751,31466,36285
09184,A80+,LK München,2021-08-27,2222-12-31,24592,10416,14176
09184,unbekannt,LK München,2020-01-01,2222-12-31,0,0,0
09185,A00+,LK Neuburg-Schrobenhausen,2020-01-01,2020-10-07,96680,,
09185,A00+,LK Neuburg-Schrobenhausen,2020-10-08,2021-08-26,97303,,
09185,A00+,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,97730,49112,48618
09185,A00-A04,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,5046,2574,2472
09185,A05-A14,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,9572,4871,4701
09185,A15-A34,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,22137,11661,10476
09185,A35-A59,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,34894,17890,17004
09185,A60-A79,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,20196,9847,10349
09185,A80+,LK Neuburg-Schrobenhausen,2021-08-27,2222-12-31,5885,2269,3616
09185,unbekannt,LK Neuburg-Schrobenhausen,2020-01-01,2222-12-31,0,0,0
09186,A00+,LK Pfaffenhofen a.d.Ilm,2020-01-01,2020-10-07,127151,,
09186,A00+,LK Pfaffenhofen a.d.Ilm,2020-10-08,2021-08-26,128227,,
09186,A00+,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,129128,65488,63640
09186,A00-A04,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,6919,3562,3357
09186,A05-A14,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,12399,6352,6047
09186,A15-A34,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,29716,15698,14018
09186,A35-A59,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,47279,24446,22833
09186,A60-A79,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,25482,12426,13056
09186,A80+,LK Pfaffenhofen a.d.Ilm,2021-08-27,2222-12-31,7333,3004,4329
09186,unbekannt,LK Pfaffenhofen a.d.Ilm,2020-01-01,2222-12-31,0,0,0
09187,A00+,LK Rosenheim,2020-01-01,2020-10-07,260983,,
09187,A00+,LK Rosenheim,2020-10-08,2021-08-26,261330,,
09187,A00+,LK Rosenheim,2021-08-27,2222-12-31,261721,129514,132207
09187,A00-A04,LK Rosenheim,2021-08-27,2222-12-31,12794,6687,6107
09187,A05-A14,LK Rosenheim,2021-08-27,2222-12-31,24245,12553,11692
09187,A15-A34,LK Rosenheim,2021-08-27,2222-12-31,57311,30095,27216
09187,A35-A59,LK Rosenheim,2021-08-27,2222-12-31,92087,45603,46484
09187,A60-A79,LK Rosenheim,2021-08-27,2222-12-31,57818,27510,30308
09187,A80+,LK Rosenheim,2021-08-27,2222-12-31,17466,7066,10400
09187,unbekannt,LK Rosenheim,2020-01-01,2222-12-31,0,0,0
09188,A00+,LK Starnberg,2020-01-01,2020-10-07,136092,,
09188,A00+,LK Starnberg,2020-10-08,2021-08-26,136667,,
09188,A00+,LK Starnberg,2021-08-27,2222-12-31,136610,66157,70453
09188,A00-A04,LK Starnberg,2021-08-27,2222-12-31,6167,3146,3021
09188,A05-A14,LK Starnberg,2021-08-27,2222-12-31,13840,7081,6759
09188,A15-A34,LK Starnberg,2021-08-27,2222-12-31,27015,14009,13006
09188,A35-A59,LK Starnberg,2021-08-27,2222-12-31,48818,23521,25297
09188,A60-A79,LK Starnberg,2021-08-27,2222-12-31,30073,13855,16218
09188,A80+,LK Starnberg,2021-08-27,2222-12-31,10697,4545,6152
09188,unbekannt,LK Starnberg,2020-01-01,2222-12-31,0,0,0
09189,A00+,LK Traunstein,2020-01-01,2020-10-07,177089,,
09189,A00+,LK Traunstein,2020-10-08,2021-08-26,177319,,
09189,A00+,LK Traunstein,2021-08-27,2222-12-31,177485,87601,89884
09189,A00-A04,LK Traunstein,2021-08-27,2222-12-31,8350,4319,4031
09189,A05-A14,LK Traunstein,2021-08-27,2222-12-31,15725,7987,7738
09189,A15-A34,LK Traunstein,2021-08-27,2222-12-31,38859,20383,18476
09189,A35-A59,LK Traunstein,2021-08-27,2222-12-31,60854,30320,30534
09189,A60-A79,LK Traunstein,2021-08-27,2222-12-31,40496,19212,21284
09189,A80+,LK Traunstein,2021-08-27,2222-12-31,13201,5380,7821
09189,unbekannt,LK Traunstein,2020-01-01,2222-12-31,0,0,0
09190,A00+,LK Weilheim-Schongau,2020-01-01,2020-10-07,135348,,
09190,A00+,LK Weilheim-Schongau,2020-10-08,2021-08-26,135478,,
09190,A00+,LK Weilheim-Schongau,2021-08-27,2222-12-31,136134,67518,68616
09190,A00-A04,LK Weilheim-Schongau,2021-08-27,2222-12-31,6775,3476,3299
09190,A05-A14,LK Weilheim-Schongau,2021-08-27,2222-12-31,13096,6694,6402
09190,A15-A34,LK Weilheim-Schongau,2021-08-27,2222-12-31,29235,15331,13904
09190,A35-A59,LK Weilheim-Schongau,2021-08-27,2222-12-31,47291,23435,23856
09190,A60-A79,LK Weilheim-Schongau,2021-08-27,2222-12-31,30091,14536,15555
09190,A80+,LK Weilheim-Schongau,2021-08-27,2222-12-31,9646,4046,5600
09190,unbekannt,LK Weilheim-Schongau,2020-01-01,2222-12-31,0,0,0
09261,A00+,SK Landshut,2020-01-01,2020-10-07,72404,,
09261,A00+,SK Landshut,2020-10-08,2021-08-26,73411,,
09261,A00+,SK Landshut,2021-08-27,2222-12-31,73065,35671,37394
09261,A00-A04,SK Landshut,2021-08-27,2222-12-31,3449,1712,1737
09261,A05-A14,SK Landshut,2021-08-27,2222-12-31,6322,3253,3069
09261,A15-A34,SK Landshut,2021-08-27,2222-12-31,18498,9533,8965
09261,A35-A59,SK Landshut,2021-08-27,2222-12-31,25357,12815,12542
09261,A60-A79,SK Landshut,2021-08-27,2222-12-31,14456,6499,7957
09261,A80+,SK Landshut,2021-08-27,2222-12-31,4983,1859,3124
09261,unbekannt,SK Landshut,2020-01-01,2222-12-31,0,0,0
09262,A00+,SK Passau,2020-01-01,2020-10-07,52469,,
09262,A00+,SK Passau,2020-10-08,2021-08-26,52803,,
09262,A00+,SK Passau,2021-08-27,2222-12-31,52415,25486,26929
09262,A00-A04,SK Passau,2021-08-27,2222-12-31,2111,1065,1046
09262,A05-A14,SK Passau,2021-08-27,2222-12-31,3728,1872,1856
09262,A15-A34,SK Passau,2021-08-27,2222-12-31,16048,8196,7852
09262,A35-A59,SK Passau,2021-08-27,2222-12-31,15871,8083,7788
09262,A60-A79,SK Passau,2021-08-27,2222-12-31,11046,4937,6109
09262,A80+,SK Passau,2021-08-27,2222-12-31,3611,1333,2278
09262,unbekannt,SK Passau,2020-01-01,2222-12-31,0,0,0
09263,A00+,SK Straubing,2020-01-01,2020-10-07,47794,,
09263,A00+,SK Straubing,2020-10-08,2021-08-26,47791,,
09263,A00+,SK Straubing,2021-08-27,2222-12-31,47612,23960,23652
09263,A00-A04,SK Straubing,2021-08-27,2222-12-31,2093,1061,1032
09263,A05-A14,SK Straubing,2021-08-27,2222-12-31,3751,1970,1781
09263,A15-A34,SK Straubing,2021-08-27,2222-12-31,11618,6263,5355
09263,A35-A59,SK Straubing,2021-08-27,2222-12-31,16476,8613,7863
09263,A60-A79,SK Straubing,2021-08-27,2222-12-31,10420,4879,5541
09263,A80+,SK Straubing,2021-08-27,2222-12-31,3254,1174,2080
09263,unbekannt,SK Straubing,2020-01-01,2222-12-31,0,0,0
09271,A00+,LK Deggendorf,2020-01-01,2020-10-07,119326,,
09271,A00+,LK Deggendorf,2020-10-08,2021-08-26,119478,,
09271,A00+,LK Deggendorf,2021-08-27,2222-12-31,119479,59782,59697
09271,A00-A04,LK Deggendorf,2021-08-27,2222-12-31,5238,2696,2542
09271,A05-A14,LK Deggendorf,2021-08-27,2222-12-31,10197,5194,5003
09271,A15-A34,LK Deggendorf,2021-08-27,2222-12-31,28186,15113,13073
09271,A35-A59,LK Deggendorf,2021-08-27,2222-12-31,41773,21176,20597
09271,A60-A79,LK Deggendorf,2021-08-27,2222-12-31,26653,12827,13826
09271,A80+,LK Deggendorf,2021-08-27,2222-12-31,7432,2776,4656
09271,unbekannt,LK Deggendorf,2020-01-01,2222-12-31,0,0,0
09272,A00+,LK Freyung-Grafenau,2020-01-01,2020-10-07,78355,,
09272,A00+,LK Freyung-Grafenau,2020-10-08,2021-08-26,78362,,
09272,A00+,LK Freyung-Grafenau,2021-08-27,2222-12-31,78355,39075,39280
09272,A00-A04,LK Freyung-Grafenau,2021-08-27,2222-12-31,3377,1675,1702
09272,A05-A14,LK Freyung-Grafenau,2021-08-27,2222-12-31,6331,3321,3010
09272,A15-A34,LK Freyung-Grafenau,2021-08-27,2222-12-31,16887,8849,8038
09272,A35-A59,LK Freyung-Grafenau,2021-08-27,2222-12-31,27356,13741,13615
09272,A60-A79,LK Freyung-Grafenau,2021-08-27,2222-12-31,19208,9554,9654
09272,A80+,LK Freyung-Grafenau,2021-08-27,2222-12-31,5196,1935,3261
09272,unbekannt,LK Freyung-Grafenau,2020-01-01,2222-12-31,0,0,0
09273,A00+,LK Kelheim,2020-01-01,2020-10-07,122258,,
09273,A00+,LK Kelheim,2020-10-08,2021-08-26,123058,,
09273,A00+,LK Kelheim,2021-08-27,2222-12-31,123390,62439,60951
09273,A00-A04,LK Kelheim,2021-08-27,2222-12-31,6340,3244,3096
09273,A05-A14,LK Kelheim,2021-08-27,2222-12-31,11827,6122,5705
09273,A15-A34,LK Kelheim,2021-08-27,2222-12-31,28956,15321,13635
09273,A35-A59,LK Kelheim,2021-08-27,2222-12-31,44160,22756,21404
09273,A60-A79,LK Kelheim,2021-08-27,2222-12-31,24951,12216,12735
09273,A80+,LK Kelheim,2021-08-27,2222-12-31,7156,2780,4376
09273,unbekannt,LK Kelheim,2020-01-01,2222-12-31,0,0,0
09274,A00+,LK Landshut,2020-01-01,2020-10-07,158698,,
09274,A00+,LK Landshut,2020-10-08,2021-08-26,159895,,
09274,A00+,LK Landshut,2021-08-27,2222-12-31,161191,81519,79672
09274,A00-A04,LK Landshut,2021-08-27,2222-12-31,8345,4286,4059
09274,A05-A14,LK Landshut,2021-08-27,2222-12-31,15801,8118,7683
09274,A15-A34,LK Landshut,2021-08-27,2222-12-31,35910,18968,16942
09274,A35-A59,LK Landshut,2021-08-27,2222-12-31,59066,30183,28883
09274,A60-A79,LK Landshut,2021-08-27,2222-12-31,33140,16402,16738
09274,A80+,LK Landshut,2021-08-27,2222-12-31,8929,3562,5367
09274,unbekannt,LK Landshut,2020-01-01,2222-12-31,0,0,0
09275,A00+,LK Passau,2020-01-01,2020-10-07,192043,,
09275,A00+,LK Passau,2020-10-08,2021-08-26,192656,,
09275,A00+,LK Passau,2021-08-27,2222-12-31,193454,96000,97454
09275,A00-A04,LK Passau,2021-08-27,2222-12-31,8442,4274,4168
09275,A05-A14,LK Passau,2021-08-27,2222-12-31,16748,8613,8135
09275,A15-A34,LK Passau,2021-08-27,2222-12-31,41593,21813,19780
09275,A35-A59,LK Passau,2021-08-27,2222-12-31,67464,34029,33435
09275,A60-A79,LK Passau,2021-08-27,2222-12-31,46102,22325,23777
09275,A80+,LK Passau,2021-08-27,2222-12-31,13105,4946,8159
09275,unbekannt,LK Passau,2020-01-01,2222-12-31,0,0,0
09276,A00+,LK Regen,2020-01-01,2020-10-07,77656,,
09276,A00+,LK Regen,2020-10-08,2021-08-26,77410,,
09276,A00+,LK Regen,2021-08-27,2222-12-31,77313,38543,38770
09276,A00-A04,LK Regen,2021-08-27,2222-12-31,3415,1719,1696
09276,A05-A14,LK Regen,2021-08-27,2222-12-31,6419,3407,3012
09276,A15-A34,LK Regen,2021-08-27,2222-12-31,16837,8902,7935
09276,A35-A59,LK Regen,2021-08-27,2222-12-31,26537,13367,13170
09276,A60-A79,LK Regen,2021-08-27,2222-12-31,18786,9242,9544
09276,A80+,LK Regen,2021-08-27,2222-12-31,5319,1906,3413
09276,unbekannt,LK Regen,2020-01-01,2222-12-31,0,0,0
09277,A00+,LK Rottal-Inn,2020-01-01,2020-10-07,120659,,
09277,A00+,LK Rottal-Inn,2020-10-08,2021-08-26,121502,,
09277,A00+,LK Rottal-Inn,2021-08-27,2222-12-31,121800,61011,60789
09277,A00-A04,LK Rottal-Inn,2021-08-27,2222-12-31,5594,2955,2639
09277,A05-A14,LK Rottal-Inn,2021-08-27,2222-12-31,10761,5517,5244
09277,A15-A34,LK Rottal-Inn,2021-08-27,2222-12-31,27592,14530,13062
09277,A35-A59,LK Rottal-Inn,2021-08-27,2222-12-31,42121,21543,20578
09277,A60-A79,LK Rottal-Inn,2021-08-27,2222-12-31,27382,13241,14141
09277,A80+,LK Rottal-Inn,2021-08-27,2222-12-31,8350,3225,5125
09277,unbekannt,LK Rottal-Inn,2020-01-01,2222-12-31,0,0,0
09278,A00+,LK Straubing-Bogen,2020-01-01,2020-10-07,100649,,
09278,A00+,LK Straubing-Bogen,2020-10-08,2021-08-26,101120,,
09278,A00+,LK Straubing-Bogen,2021-08-27,2222-12-31,101745,51034,50711
09278,A00-A04,LK Straubing-Bogen,2021-08-27,2222-12-31,5092,2656,2436
09278,A05-A14,LK Straubing-Bogen,2021-08-27,2222-12-31,9464,4784,4680
09278,A15-A34,LK Straubing-Bogen,2021-08-27,2222-12-31,22406,11817,10589
09278,A35-A59,LK Straubing-Bogen,2021-08-27,2222-12-31,36700,18629,18071
09278,A60-A79,LK Straubing-Bogen,2021-08-27,2222-12-31,22038,10856,11182
09278,A80+,LK Straubing-Bogen,2021-08-27,2222-12-31,6045,2292,3753
09278,unbekannt,LK Straubing-Bogen,2020-01-01,2222-12-31,0,0,0
09279,A00+,LK Dingolfing-Landau,2020-01-01,2020-10-07,96217,,
09279,A00+,LK Dingolfing-Landau,2020-10-08,2021-08-26,96683,,
09279,A00+,LK Dingolfing-Landau,2021-08-27,2222-12-31,97244,49742,47502
09279,A00-A04,LK Dingolfing-Landau,2021-08-27,2222-12-31,4857,2481,2376
09279,A05-A14,LK Dingolfing-Landau,2021-08-27,2222-12-31,8714,4521,4193
09279,A15-A34,LK Dingolfing-Landau,2021-08-27,2222-12-31,22838,12295,10543
09279,A35-A59,LK Dingolfing-Landau,2021-08-27,2222-12-31,34707,18112,16595
09279,A60-A79,LK Dingolfing-Landau,2021-08-27,2222-12-31,20394,10077,10317
09279,A80+,LK Dingolfing-Landau,2021-08-27,2222-12-31,5734,2256,3478
09279,unbekannt,LK Dingolfing-Landau,2020-01-01,2222-12-31,0,0,0
09361,A00+,SK Amberg,2020-01-01,2020-10-07,41970,,
09361,A00+,SK Amberg,2020-10-08,2021-08-26,42207,,
09361,A00+,SK Amberg,2021-08-27,2222-12-31,42052,20757,21295
09361,A00-A04,SK Amberg,2021-08-27,2222-12-31,1852,920,932
09361,A05-A14,SK Amberg,2021-08-27,2222-12-31,3427,1768,1659
09361,A15-A34,SK Amberg,2021-08-27,2222-12-31,9759,5297,4462
09361,A35-A59,SK Amberg,2021-08-27,2222-12-31,13880,7080,6800
09361,A60-A79,SK Amberg,2021-08-27,2222-12-31,9677,4491,5186
09361,A80+,SK Amberg,2021-08-27,2222-12-31,3457,1201,2256
09361,unbekannt,SK Amberg,2020-01-01,2222-12-31,0,0,0
09362,A00+,SK Regensburg,2020-01-01,2020-10-07,152610,,
09362,A00+,SK Regensburg,2020-10-08,2021-08-26,153094,,
09362,A00+,SK Regensburg,2021-08-27,2222-12-31,152270,74011,78259
09362,A00-A04,SK Regensburg,2021-08-27,2222-12-31,6997,3595,3402
09362,A05-A14,SK Regensburg,2021-08-27,2222-12-31,11852,6015,5837
09362,A15-A34,SK Regensburg,2021-08-27,2222-12-31,48865,24594,24271
09362,A35-A59,SK Regensburg,2021-08-27,2222-12-31,49674,24771,24903
09362,A60-A79,SK Regensburg,2021-08-27,2222-12-31,26070,11848,14222
09362,A80+,SK Regensburg,2021-08-27,2222-12-31,8812,3188,5624
09362,unbekannt,SK Regensburg,2020-01-01,2222-12-31,0,0,0
09363,A00+,SK Weiden i.d.OPf.,2020-01-01,2020-10-07,42520,,
09363,A00+,SK Weiden i.d.OPf.,2020-10-08,2021-08-26,42743,,
09363,A00+,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,42535,20584,21951
09363,A00-A04,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,1883,983,900
09363,A05-A14,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,3381,1701,1680
09363,A15-A34,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,10200,5398,4802
09363,A35-A59,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,14172,6929,7243
09363,A60-A79,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,9541,4363,5178
09363,A80+,SK Weiden i.d.OPf.,2021-08-27,2222-12-31,3358,1210,2148
09363,unbekannt,SK Weiden i.d.OPf.,2020-01-01,2222-12-31,0,0,0
09371,A00+,LK Amberg-Sulzbach,2020-01-01,2020-10-07,103109,,
09371,A00+,LK Amberg-Sulzbach,2020-10-08,2021-08-26,103049,,
09371,A00+,LK Amberg-Sulzbach,2021-08-27,2222-12-31,102998,51640,51358
09371,A00-A04,LK Amberg-Sulzbach,2021-08-27,2222-12-31,5041,2637,2404
09371,A05-A14,LK Amberg-Sulzbach,2021-08-27,2222-12-31,8725,4441,4284
09371,A15-A34,LK Amberg-Sulzbach,2021-08-27,2222-12-31,22331,11740,10591
09371,A35-A59,LK Amberg-Sulzbach,2021-08-27,2222-12-31,36218,18395,17823
09371,A60-A79,LK Amberg-Sulzbach,2021-08-27,2222-12-31,23426,11574,11852
09371,A80+,LK Amberg-Sulzbach,2021-08-27,2222-12-31,7257,2853,4404
09371,unbekannt,LK Amberg-Sulzbach,2020-01-01,2222-12-31,0,0,0
09372,A00+,LK Cham,2020-01-01,2020-10-07,127882,,
09372,A00+,LK Cham,2020-10-08,2021-08-26,127998,,
09372,A00+,LK Cham,2021-08-27,2222-12-31,128094,64292,63802
09372,A00-A04,LK Cham,2021-08-27,2222-12-31,5880,2996,2884
09372,A05-A14,LK Cham,2021-08-27,2222-12-31,10977,5631,5346
09372,A15-A34,LK Cham,2021-08-27,2222-12-31,28132,14751,13381
09372,A35-A59,LK Cham,2021-08-27,2222-12-31,44920,22909,22011
09372,A60-A79,LK Cham,2021-08-27,2222-12-31,29528,14704,14824
09372,A80+,LK Cham,2021-08-27,2222-12-31,8657,3301,5356
09372,unbekannt,LK Cham,2020-01-01,2222-12-31,0,0,0
09373,A00+,LK Neumarkt i.d.OPf.,2020-01-01,2020-10-07,133561,,
09373,A00+,LK Neumarkt i.d.OPf.,2020-10-08,2021-08-26,134573,,
09373,A00+,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,135225,68357,66868
09373,A00-A04,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,6867,3502,3365
09373,A05-A14,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,12518,6444,6074
09373,A15-A34,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,30899,16360,14539
09373,A35-A59,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,48479,24966,23513
09373,A60-A79,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,28250,13985,14265
09373,A80+,LK Neumarkt i.d.OPf.,2021-08-27,2222-12-31,8212,3100,5112
09373,unbekannt,LK Neumarkt i.d.OPf.,2020-01-01,2222-12-31,0,0,0
09374,A00+,LK Neustadt a.d.Waldnaab,2020-01-01,2020-10-07,94352,,
09374,A00+,LK Neustadt a.d.Waldnaab,2020-10-08,2021-08-26,94450,,
09374,A00+,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,94645,47124,47521
09374,A00-A04,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,4832,2426,2406
09374,A05-A14,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,8092,4196,3896
09374,A15-A34,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,20446,10593,9853
09374,A35-A59,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,33466,16883,16583
09374,A60-A79,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,21487,10637,10850
09374,A80+,LK Neustadt a.d.Waldnaab,2021-08-27,2222-12-31,6322,2389,3933
09374,unbekannt,LK Neustadt a.d.Waldnaab,2020-01-01,2222-12-31,0,0,0
09375,A00+,LK Regensburg,2020-01-01,2020-10-07,193572,,
09375,A00+,LK Regensburg,2020-10-08,2021-08-26,194070,,
09375,A00+,LK Regensburg,2021-08-27,2222-12-31,194275,97228,97047
09375,A00-A04,LK Regensburg,2021-08-27,2222-12-31,9694,4934,4760
09375,A05-A14,LK Regensburg,2021-08-27,2222-12-31,18552,9555,8997
09375,A15-A34,LK Regensburg,2021-08-27,2222-12-31,41722,21899,19823
09375,A35-A59,LK Regensburg,2021-08-27,2222-12-31,70984,35809,35175
09375,A60-A79,LK Regensburg,2021-08-27,2222-12-31,41998,20513,21485
09375,A80+,LK Regensburg,2021-08-27,2222-12-31,11325,4518,6807
09375,unbekannt,LK Regensburg,2020-01-01,2222-12-31,0,0,0
09376,A00+,LK Schwandorf,2020-01-01,2020-10-07,147189,,
09376,A00+,LK Schwandorf,2020-10-08,2021-08-26,147872,,
09376,A00+,LK Schwandorf,2021-08-27,2222-12-31,148477,74622,73855
09376,A00-A04,LK Schwandorf,2021-08-27,2222-12-31,7040,3592,3448
09376,A05-A14,LK Schwandorf,2021-08-27,2222-12-31,12911,6635,6276
09376,A15-A34,LK Schwandorf,2021-08-27,2222-12-31,33549,17797,15752
09376,A35-A59,LK Schwandorf,2021-08-27,2222-12-31,52862,27067,25795
09376,A60-A79,LK Schwandorf,2021-08-27,2222-12-31,32327,15870,16457
09376,A80+,LK Schwandorf,2021-08-27,2222-12-31,9788,3661,6127
09376,unbekannt,LK Schwandorf,2020-01-01,2222-12-31,0,0,0
09377,A00+,LK Tirschenreuth,2020-01-01,2020-10-07,72504,,
09377,A00+,LK Tirschenreuth,2020-10-08,2021-08-26,72046,,
09377,A00+,LK Tirschenreuth,2021-08-27,2222-12-31,71696,35712,35984
09377,A00-A04,LK Tirschenreuth,2021-08-27,2222-12-31,3161,1623,1538
09377,A05-A14,LK Tirschenreuth,2021-08-27,2222-12-31,5936,2997,2939
09377,A15-A34,LK Tirschenreuth,2021-08-27,2222-12-31,15132,8046,7086
09377,A35-A59,LK Tirschenreuth,2021-08-27,2222-12-31,25009,12703,12306
09377,A60-A79,LK Tirschenreuth,2021-08-27,2222-12-31,17110,8342,8768
09377,A80+,LK Tirschenreuth,2021-08-27,2222-12-31,5348,2001,3347
